,GEOID_OLD,County_x,GEOID_x,Urban
2554,37019020201,Brunswick,37019020201,1.0
2555,37019020104,Brunswick,37019020108,1.0
2556,37019020104,Brunswick,37019020107,1.0
2557,37019020103,Brunswick,37019020106,1.0
2558,37019020103,Brunswick,37019020105,1.0
2559,37019020102,Brunswick,37019020102,0.0
2560,37019020101,Brunswick,37019020101,0.0
2561,37017950600,Bladen,37017950601,0.0
2562,37017950600,Bladen,37017950602,0.0
2563,37017950500,Bladen,37017950501,0.0
2564,37017950500,Bladen,37017950502,0.0
2565,37017950400,Bladen,37017950401,1.0
2566,37017950400,Bladen,37017950402,1.0
2567,37017950300,Bladen,37017950301,0.0
2568,37017950300,Bladen,37017950302,0.0
2569,37017950200,Bladen,37017950200,0.0
2570,37017950100,Bladen,37017950102,0.0
2571,37017950100,Bladen,37017950101,0.0
2572,37015960400,Bertie,37015960402,1.0
2573,37015960400,Bertie,37015960401,1.0
2574,37015960300,Bertie,37015960300,0.0
2575,37015960200,Bertie,37015960200,0.0
2576,37015960100,Bertie,37015960100,0.0
2577,37013931000,Beaufort,37013931001,0.0
2578,37013931000,Beaufort,37013931002,0.0
2579,37013930900,Beaufort,37013930900,0.0
2580,37013930800,Beaufort,37013930800,0.0
2581,37013930700,Beaufort,37013930700,0.0
2582,37013930600,Beaufort,37013930600,0.0
2583,37013930502,Beaufort,37013930502,0.0
2584,37013930501,Beaufort,37013930501,1.0
2585,37013930400,Beaufort,37013930400,1.0
2586,37013930300,Beaufort,37013930300,1.0
2587,37013930200,Beaufort,37013930200,0.0
2588,37013930100,Beaufort,37013930102,0.0
2589,37013930100,Beaufort,37013930101,0.0
2590,37011930400,Avery,37011930400,0.0
2591,37011930302,Avery,37011930302,0.0
2592,37011930301,Avery,37011930301,0.0
2593,37011930200,Avery,37011930200,0.0
2594,37011930100,Avery,37011930100,0.0
2595,37009970800,Ashe,37009970801,0.0
2596,37009970800,Ashe,37009970802,0.0
2597,37009970700,Ashe,37009970702,0.0
2598,37009970700,Ashe,37009970701,0.0
2599,37009970500,Ashe,37009970502,1.0
2600,37009970500,Ashe,37009970501,1.0
2601,37009970400,Ashe,37009970400,0.0
2602,37009970300,Ashe,37009970300,0.0
2603,37009970200,Ashe,37009970200,0.0
2604,37007920600,Anson,37007920600,0.0
2605,37007920500,Anson,37007920502,1.0
2606,37007920500,Anson,37007920501,1.0
2607,37007920400,Anson,37007920400,0.0
2608,37007920300,Anson,37007920302,0.0
2609,37007920300,Anson,37007980000,0.0
2610,37007920300,Anson,37007920301,0.0
2611,37007920200,Anson,37007920200,0.0
2612,37007920100,Anson,37007920100,0.0
2613,37005950300,Alleghany,37005950300,0.0
2614,37005950200,Alleghany,37005950200,0.0
2615,37005950100,Alleghany,37005950100,0.0
2616,37003040700,Alexander,37003040700,1.0
2617,37003040600,Alexander,37003040600,0.0
2618,37003040500,Alexander,37003040500,0.0
2619,37003040400,Alexander,37003040400,1.0
2620,37003040300,Alexander,37003040300,0.0
2621,37003040200,Alexander,37003040200,0.0
2622,37003040100,Alexander,37003040100,0.0
2623,37001022002,Alamance,37001022002,0.0
2624,37001022001,Alamance,37001022001,0.0
2625,37001021902,Alamance,37001021902,0.0
2626,37001021901,Alamance,37001021901,0.0
2627,37001021803,Alamance,37001021803,0.0
2628,37001021802,Alamance,37001021802,0.0
2629,37001021801,Alamance,37001021801,0.0
2630,37001021703,Alamance,37001021703,1.0
2631,37001021702,Alamance,37001021702,1.0
2632,37001021701,Alamance,37001021701,1.0
2633,37001021600,Alamance,37001021600,0.0
2634,37001021500,Alamance,37001021500,0.0
2635,37001021400,Alamance,37001021400,0.0
2636,37001021300,Alamance,37001021300,0.0
2637,37001021207,Alamance,37001021207,0.0
2638,37001021206,Alamance,37001021206,1.0
2639,37001021205,Alamance,37001021205,1.0
2640,37001021204,Alamance,37001021204,1.0
2641,37001021201,Alamance,37001021201,1.0
2642,37001021102,Alamance,37001021102,1.0
2643,37001021101,Alamance,37001021101,1.0
2644,37001021000,Alamance,37001021000,1.0
2645,37001020902,Alamance,37001020902,1.0
2646,37001020901,Alamance,37001020901,1.0
2647,37001020802,Alamance,37001020802,1.0
2648,37001020801,Alamance,37001020801,1.0
2649,37001020702,Alamance,37001020702,1.0
2650,37001020701,Alamance,37001020701,1.0
2651,37001020602,Alamance,37001020602,1.0
2652,37001020601,Alamance,37001020601,1.0
2653,37001020502,Alamance,37001020502,1.0
2654,37001020501,Alamance,37001020501,1.0
2655,37001020400,Alamance,37001020400,1.0
2656,37001020300,Alamance,37001020302,1.0
2657,37001020300,Alamance,37001020301,1.0
2658,37001020200,Alamance,37001020200,1.0
2659,37001020100,Alamance,37001020100,1.0
